"","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"134","360050027011002",39,9,23,7,14,20,5,0,0,0,0,0,0,5,1,3,2,1,3,1,1,1,9,1,10,1,0,26,12,0,0,0,1,23,16,7,10,6,7,18,21
"135","360050027012000",187,60,97,30,67,86,34,1,0,1,6,5,2,21,7,7,5,10,5,1,18,2,40,9,30,7,10,120,36,4,21,0,6,72,115,36,31,29,31,84,103
"136","360050027012001",150,44,84,22,56,69,25,0,0,0,3,4,5,22,6,1,4,11,7,4,14,12,30,3,13,7,4,76,70,2,0,0,2,66,84,25,20,37,24,73,77
"137","360050027021002",308,96,170,42,97,148,63,0,0,1,9,8,8,50,28,8,4,10,10,3,29,26,56,3,33,14,8,133,152,5,1,0,17,175,133,54,45,68,45,154,154
"138","360050027021003",267,74,157,36,77,132,58,0,0,1,10,14,9,35,15,3,0,8,7,3,29,40,53,5,13,14,8,177,80,4,1,1,4,49,218,66,47,58,22,120,147
"139","360050027022001",87,19,52,16,25,35,27,0,0,0,1,1,6,11,6,1,5,1,4,2,4,2,21,0,14,4,4,35,31,0,17,0,4,61,26,17,15,16,20,39,48
"140","360050027022002",182,68,85,29,62,83,37,0,0,0,2,8,4,25,10,7,1,6,10,4,16,9,42,4,17,7,10,140,38,1,2,0,1,105,77,20,24,38,32,85,97
"141","360050027023000",185,55,102,28,50,96,39,0,0,0,10,8,4,24,3,4,3,11,7,2,15,5,39,5,31,4,10,121,51,1,10,0,2,72,113,28,44,32,26,83,102
"142","360050027023001",181,52,101,28,57,80,44,0,0,1,5,4,5,23,10,4,9,7,12,1,16,5,36,7,23,7,6,103,48,0,26,1,3,105,76,33,31,36,29,91,90
"143","360050027024000",198,67,101,30,62,87,49,0,0,0,8,4,3,26,3,5,10,10,11,2,21,5,56,6,11,9,8,100,80,3,4,5,6,82,116,38,31,41,21,88,110
"144","360050028001007",81,24,41,16,21,34,26,0,0,0,3,3,3,7,1,4,5,3,5,3,2,7,17,1,10,3,4,69,9,0,2,0,1,60,21,13,12,18,14,43,38
"145","360050028001009",291,68,161,62,78,99,114,0,0,1,7,5,8,28,18,6,11,9,14,5,17,35,58,5,32,13,19,195,44,0,41,0,11,113,178,45,55,68,55,145,146
"146","360050028001010",206,40,130,36,45,70,91,0,0,0,3,4,6,25,12,8,10,11,7,2,13,20,57,5,10,4,9,58,137,3,0,0,8,117,89,24,44,65,33,99,107
"147","360050028001011",648,124,392,132,130,222,296,0,0,5,9,13,6,63,59,15,12,16,29,2,43,95,129,12,25,20,95,21,621,3,0,1,2,621,27,83,134,179,128,291,357
"148","360050028002000",341,71,194,76,72,120,149,0,0,0,3,1,13,31,15,12,20,12,16,1,21,21,112,7,28,19,9,54,280,2,0,0,5,287,54,54,75,84,57,149,192
"149","360050028002002",259,67,146,46,57,86,116,0,0,3,3,1,5,31,8,8,12,8,19,5,15,13,96,2,20,6,4,53,199,1,0,1,5,204,55,34,39,72,47,102,157
"150","360050028003000",133,25,77,31,24,56,53,0,0,0,6,1,3,14,2,8,7,3,9,1,11,9,36,2,13,6,2,28,103,0,1,0,1,108,25,20,13,40,35,49,84
"151","360050028003001",135,23,80,32,28,47,60,0,0,1,0,1,4,18,0,3,11,8,7,4,3,2,53,3,9,5,3,22,109,2,2,0,0,114,21,16,34,31,31,62,73
"152","360050028004001",304,70,160,74,69,110,125,0,0,0,2,4,16,23,8,8,14,7,16,7,18,12,126,7,17,11,8,57,228,5,8,2,4,255,49,43,55,85,51,124,180
"153","360050031001001",431,121,246,64,108,172,151,0,1,1,14,6,20,54,21,9,19,15,24,4,25,33,106,14,29,15,21,231,175,5,12,4,4,230,201,68,89,92,61,206,225
"154","360050031001003",195,58,95,42,50,88,57,0,0,0,7,7,11,22,7,6,9,7,11,3,15,7,32,10,20,8,13,110,72,5,3,1,4,83,112,38,28,44,27,106,89
"155","360050031001005",10,3,7,0,0,6,4,0,0,0,0,1,2,1,0,0,0,2,0,1,0,2,1,0,0,0,0,4,6,0,0,0,0,5,5,1,2,1,3,6,4
"156","360050031001007",29,10,12,7,8,14,7,0,0,0,1,1,2,4,0,2,3,1,1,1,1,1,6,1,4,0,0,24,4,0,0,0,1,18,11,6,6,4,3,14,15
"157","360050031001008",28,11,13,4,10,12,6,0,0,0,0,4,4,3,0,0,2,0,4,0,2,0,5,1,3,0,0,6,3,0,18,0,1,22,6,2,6,1,8,17,11
"158","360050033001000",35,6,21,8,6,20,9,0,0,0,1,4,3,5,2,0,1,0,3,0,1,2,5,1,5,2,0,7,3,0,21,0,4,28,7,5,8,7,9,21,14
"159","360050033001002",31,5,23,3,7,17,7,0,0,0,1,3,1,3,2,1,3,0,2,0,2,2,4,1,1,1,4,11,18,1,1,0,0,18,13,8,7,8,3,10,21
"160","360050033001003",31,8,22,1,10,13,8,0,0,0,2,2,0,4,0,1,0,2,0,0,5,2,6,2,4,1,0,21,4,3,1,1,1,7,24,8,3,9,3,14,17
"161","360050033001004",24,10,10,4,6,11,7,0,0,0,0,1,1,5,0,0,1,1,2,0,0,0,8,2,1,2,0,9,14,0,1,0,0,11,13,2,2,5,5,12,12
"162","360050033001005",52,16,27,9,17,21,14,0,0,0,1,0,2,9,1,3,1,4,1,1,6,2,10,0,6,2,3,24,3,10,7,0,8,18,34,7,9,10,10,26,26
"163","360050033002000",170,52,89,29,55,76,39,0,0,0,5,7,13,21,6,3,5,7,6,1,17,19,29,4,22,3,2,140,26,1,3,0,0,26,144,28,35,36,19,81,89
"164","360050033002001",424,116,250,58,127,190,107,0,0,2,14,15,18,54,15,11,10,21,23,5,33,31,95,11,33,15,18,168,235,4,6,2,9,256,168,66,72,94,76,195,229
"165","360050033003000",63,10,37,16,17,28,18,0,0,0,2,1,1,11,3,1,3,8,4,1,6,1,11,2,1,3,4,45,15,1,1,1,0,29,34,9,11,21,12,35,28
"166","360050033003001",184,58,101,25,52,95,37,0,0,0,2,8,4,27,5,5,5,8,9,4,29,4,35,5,8,11,15,127,47,5,2,0,3,72,112,30,24,41,31,75,109
"167","360050033003002",101,24,61,16,33,50,18,0,0,0,1,2,1,14,2,2,0,4,1,1,10,1,27,4,16,9,6,37,59,3,1,0,1,46,55,24,19,23,11,45,56
"168","360050033003003",91,26,56,9,33,38,20,0,0,1,2,2,2,16,6,0,1,4,7,0,8,5,20,0,6,5,6,48,36,3,1,0,3,41,50,16,13,25,11,38,53
"169","360050035001001",131,31,77,23,40,57,34,0,0,0,0,2,5,12,6,5,2,6,6,4,13,3,36,4,11,9,7,87,35,2,5,0,2,45,86,28,28,29,15,68,63
"170","360050035001003",30,10,16,4,10,12,8,0,0,0,1,0,1,5,2,1,2,1,2,0,1,0,7,0,6,1,0,13,15,1,1,0,0,14,16,3,6,8,3,12,18
"171","360050035001004",8,1,5,2,1,5,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4,0,0,6,2,0,0,0,0,2,6,5,1,0,1,5,3
"172","360050035001005",11,2,7,2,1,6,4,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,3,0,1,10,1,0,0,0,0,0,11,2,2,2,3,4,7
"173","360050035001008",198,63,111,24,56,101,41,0,0,0,6,8,15,38,11,2,6,6,5,2,14,21,37,1,19,3,4,175,16,0,1,0,6,22,176,39,39,35,22,96,102
"174","360050035002000",539,156,293,90,152,252,135,0,0,3,14,13,18,69,26,18,15,18,22,7,52,28,143,5,41,26,21,225,279,17,9,1,8,306,233,85,92,125,81,250,289
"175","360050035003000",109,23,58,28,43,39,27,0,0,0,3,5,3,13,3,2,4,10,3,2,8,0,22,5,16,4,6,69,30,0,5,0,5,38,71,19,24,23,20,58,51
"176","360050035003001",165,44,84,37,53,76,36,0,0,0,6,3,8,26,7,4,3,4,8,4,14,6,40,4,14,8,6,98,48,2,12,1,4,91,74,29,21,39,32,75,90
"177","360050035003002",119,42,58,19,45,45,29,0,0,0,6,3,5,13,4,3,4,4,3,2,6,9,25,3,13,10,6,92,25,0,1,0,1,54,65,15,21,19,22,51,68
"178","360050037001000",263,84,117,62,87,96,80,0,0,3,10,11,13,46,9,6,7,11,16,5,22,9,48,7,26,9,5,149,71,9,30,0,4,165,98,45,33,44,57,133,130
"179","360050038001000",315,77,182,56,70,128,117,0,0,0,11,8,10,37,21,4,9,7,11,2,21,37,77,9,19,14,18,179,105,4,14,2,11,149,166,55,55,72,56,136,179
"180","360050038001001",123,30,53,40,35,47,41,0,0,1,2,1,4,19,10,5,3,2,9,0,12,8,30,1,10,5,1,56,58,0,6,0,3,74,49,21,24,27,21,66,57
"181","360050038001002",97,28,51,18,27,40,30,0,0,0,5,2,5,12,3,4,2,3,4,1,4,7,24,0,15,6,0,50,29,2,12,0,4,53,44,14,19,17,19,39,58
"182","360050039001000",104,36,55,13,35,41,28,0,0,0,6,2,4,16,2,2,5,6,5,3,11,4,24,1,10,2,1,67,29,2,1,1,4,48,56,18,19,19,12,57,47
"183","360050039001001",228,61,129,38,73,97,58,0,0,1,13,8,8,21,11,6,8,8,11,1,16,15,57,7,26,6,5,105,66,10,25,1,21,108,120,30,39,47,51,126,102
"184","360050039002000",559,141,335,83,156,248,155,1,0,3,26,18,15,72,39,12,8,18,18,4,54,76,114,5,41,16,19,343,202,3,5,0,6,185,374,117,118,121,62,271,288
"185","360050039002001",207,57,120,30,59,83,65,0,0,0,8,8,11,28,5,4,3,12,10,1,15,7,37,8,26,12,12,139,38,4,16,1,9,84,123,38,37,39,36,103,104
"186","360050039003000",76,23,39,14,16,33,27,0,0,0,5,2,4,8,1,2,3,2,6,0,6,6,19,2,5,2,3,52,16,1,5,1,1,52,24,8,16,15,14,35,41
"187","360050039003001",177,63,89,25,71,68,38,0,0,0,5,11,3,22,9,7,1,5,9,1,15,10,39,5,19,9,7,161,15,1,0,0,0,171,6,16,31,35,32,79,98
"188","360050039003002",95,27,53,15,32,36,27,0,0,0,2,4,3,11,1,6,2,3,3,2,7,4,13,8,19,5,2,59,28,2,4,0,2,50,45,13,20,15,20,53,42
"189","360050039004000",205,72,99,34,68,86,51,0,0,2,6,3,11,28,2,8,9,9,10,6,17,8,34,4,23,16,9,121,71,3,8,0,2,112,93,27,37,41,28,107,98
"190","360050039005000",171,52,90,29,56,63,52,0,0,1,5,3,4,11,10,5,7,11,12,2,8,12,36,4,23,14,3,131,30,2,7,0,1,115,56,22,19,40,38,81,90
"191","360050039005001",188,45,109,34,52,90,46,0,0,1,4,5,4,20,8,6,8,12,7,4,20,4,42,4,29,6,4,136,45,1,3,0,3,56,132,35,40,36,32,98,90
"192","360050040011000",273,62,160,51,69,108,96,0,0,1,2,9,11,32,11,5,8,10,16,4,15,24,62,6,31,16,10,168,37,3,60,1,4,139,134,55,37,59,60,130,143
"193","360050040011001",22,2,13,7,9,9,4,0,0,1,0,0,1,1,2,0,0,0,1,0,2,1,7,0,3,3,0,13,2,1,5,0,1,11,11,9,2,3,6,11,11
"194","360050040011002",89,16,46,27,29,23,37,0,0,0,3,2,1,13,3,1,3,2,5,1,4,11,21,4,4,4,7,33,49,0,7,0,0,71,18,16,15,22,20,43,46
"195","360050040011003",125,35,65,25,41,36,48,0,0,1,1,5,5,12,0,6,5,2,3,1,11,6,40,3,16,6,2,65,37,1,16,0,6,72,53,24,22,19,25,53,72
"196","360050040011004",76,15,44,17,20,29,27,0,0,2,4,1,4,8,4,4,2,3,2,0,4,1,18,1,13,4,1,45,15,0,13,0,3,34,42,12,15,17,17,36,40
"197","360050040011005",65,18,33,14,20,21,24,0,0,0,1,2,4,8,2,3,4,3,1,0,3,3,20,1,6,3,1,29,15,0,21,0,0,45,20,6,9,13,19,27,38
"198","360050041001000",179,53,101,25,51,81,47,0,0,0,5,3,4,31,6,5,4,6,8,3,19,4,35,5,21,6,14,114,56,0,2,1,6,67,112,39,23,34,30,87,92
"199","360050041001001",125,51,59,15,50,52,23,0,0,0,5,2,1,21,5,3,2,5,7,1,8,9,27,6,15,3,5,96,20,3,1,0,5,45,80,17,18,28,11,65,60
"200","360050041001002",301,77,176,48,90,139,72,0,0,3,11,16,11,52,18,7,4,10,11,3,19,34,65,4,12,11,10,273,18,6,1,0,3,25,276,71,46,64,43,128,173
"201","360050041002000",159,50,80,29,61,68,30,0,0,0,2,5,7,27,7,5,3,4,6,1,13,11,32,4,20,10,2,85,32,8,17,2,15,64,95,27,33,29,20,69,90
"202","360050041002001",268,98,126,44,90,112,66,0,0,0,7,6,13,41,12,5,7,14,11,6,23,18,58,3,22,9,13,160,102,0,2,0,4,150,118,38,41,53,38,131,137
"203","360050041002002",257,78,142,37,91,109,57,1,0,0,11,8,8,33,20,5,3,3,8,3,20,39,48,2,26,12,7,66,170,1,17,0,3,219,38,38,48,60,33,125,132
"204","360050041003001",15,4,7,4,5,6,4,0,0,0,1,1,2,2,0,0,0,1,0,0,0,1,6,0,0,0,1,3,6,0,0,6,0,6,9,4,2,4,1,5,10
"205","360050041004000",134,38,78,18,36,60,38,0,0,0,3,8,3,16,7,3,4,9,9,2,9,5,35,2,14,2,3,61,57,3,8,1,4,60,74,23,24,29,20,70,64
"206","360050041004001",473,141,261,71,116,236,121,0,0,0,12,13,9,54,13,11,14,23,20,6,51,14,117,14,54,20,28,219,222,7,4,6,15,234,239,76,83,115,58,211,262
"207","360050042001000",169,49,97,23,48,65,56,1,0,0,3,2,5,17,8,10,6,7,15,3,18,5,41,3,20,4,1,84,71,3,5,0,6,76,93,37,30,28,25,88,81
"208","360050042002000",1434,320,834,280,349,500,585,1,0,5,35,44,43,160,109,34,31,47,59,15,117,188,283,22,100,35,106,612,737,19,29,2,35,769,665,230,283,353,248,653,781
"209","360050042003006",53,7,37,9,14,25,14,1,0,0,1,4,1,5,2,2,0,2,7,2,5,1,14,2,3,1,0,20,15,6,7,3,2,20,33,11,12,11,12,22,31
"210","360050042003007",259,73,144,42,62,100,97,0,0,0,4,4,10,28,8,5,8,7,15,6,21,9,83,5,30,14,2,113,125,2,10,0,9,143,116,33,58,57,38,109,150
"211","360050042004000",156,34,79,43,47,56,53,0,0,2,1,2,4,22,9,5,5,6,10,1,14,10,42,1,15,7,0,43,101,3,6,2,1,109,47,24,39,36,23,65,91
"212","360050042005001",109,24,66,19,28,47,34,0,0,1,6,1,1,12,4,5,6,8,4,2,5,5,28,5,9,4,3,59,50,0,0,0,0,62,47,17,24,30,14,52,57
"213","360050042005004",122,30,71,21,29,48,45,0,0,0,3,1,6,16,4,4,8,8,4,1,10,3,35,3,11,4,1,59,34,1,24,1,3,81,41,12,27,20,33,50,72
"214","360050042007000",262,62,170,30,63,99,100,0,0,1,12,5,13,26,13,11,13,14,12,5,16,10,66,5,25,12,3,154,98,1,5,0,4,127,135,41,54,55,50,123,139
"215","360050043001000",142,45,71,26,47,53,42,0,0,1,4,4,5,17,5,5,6,5,5,3,14,7,27,5,15,5,9,111,17,2,6,0,6,57,85,23,25,33,16,68,74
"216","360050043001001",51,10,30,11,18,18,15,0,0,0,2,4,2,5,0,3,4,1,2,1,4,3,9,1,8,1,1,44,3,2,1,0,1,34,17,9,11,7,14,28,23
"217","360050043001002",87,31,48,8,33,32,22,0,0,0,2,2,5,15,3,2,0,7,3,3,8,1,21,2,8,4,1,45,37,0,0,0,5,52,35,13,14,20,9,46,41
"218","360050043002002",12,2,6,4,2,5,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,8,0,1,0,0,7,2,0,3,0,0,5,7,3,2,3,2,4,8
"219","360050043002004",376,104,225,47,124,164,88,0,0,2,9,14,19,63,12,8,7,17,12,9,26,32,81,6,29,15,15,272,55,4,33,0,12,189,187,61,66,69,76,186,190
"220","360050043002005",379,94,231,54,99,179,101,1,0,3,17,13,8,56,22,4,15,11,9,6,35,45,76,7,31,9,11,165,207,2,2,0,3,169,210,63,79,82,61,193,186
"221","360050043002006",11,1,7,3,3,3,5,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,3,0,2,0,2,1,8,2,0,0,0,3,8,2,5,3,0,6,5
"222","360050043002007",28,11,12,5,7,15,6,0,0,0,0,2,1,8,0,1,0,2,1,0,2,1,4,0,4,2,0,21,3,3,0,0,1,7,21,7,2,5,3,12,16
"223","360050043002009",113,19,80,14,30,50,33,0,0,0,3,2,5,11,2,2,5,9,7,1,5,7,33,0,9,7,5,51,54,2,1,1,4,44,69,20,27,30,17,52,61
"224","360050043003000",167,48,90,29,45,73,49,0,0,0,2,4,5,26,3,4,8,6,9,2,14,8,36,4,21,7,8,102,48,1,11,0,5,60,107,33,30,28,28,72,95
"225","360050043003001",124,32,74,18,24,64,36,0,0,0,2,2,6,12,3,2,3,4,4,3,11,0,41,1,17,5,8,61,54,0,8,0,1,57,67,20,17,32,23,57,67
"226","360050043004000",143,37,82,24,43,60,40,0,0,1,0,4,6,14,3,4,4,6,5,1,7,8,41,5,19,8,7,63,62,0,11,4,3,72,71,25,26,31,24,61,82
"227","360050043004001",124,37,70,17,34,47,43,0,0,2,2,3,2,17,4,5,3,8,10,2,7,3,28,3,13,5,7,56,38,5,19,1,5,57,67,20,20,26,21,70,54
"228","360050043004002",30,14,11,5,5,15,10,0,0,0,0,0,2,4,1,1,1,1,4,0,0,3,7,0,4,1,1,16,6,2,1,0,5,16,14,3,3,3,7,17,13
"229","360050044001000",778,189,447,142,183,294,301,2,0,1,20,19,23,87,54,14,24,26,31,10,67,96,150,12,60,27,55,326,392,12,30,0,18,376,402,127,149,195,118,375,403
"230","360050044002000",231,59,120,52,65,92,74,0,0,1,5,8,13,32,5,5,9,9,6,3,16,17,47,6,19,11,19,115,108,3,3,0,2,182,49,26,42,59,45,94,137
"231","360050044003000",141,59,56,26,45,68,28,0,0,0,5,4,8,17,6,3,5,7,10,4,7,5,35,7,13,3,2,103,25,0,11,0,2,113,28,19,22,14,27,72,69
"232","360050044003001",50,18,22,10,18,20,12,0,0,1,2,0,0,9,6,0,1,1,1,1,3,2,11,3,6,3,0,20,22,0,7,1,0,27,23,9,8,10,5,21,29
"233","360050044003002",221,71,123,27,83,91,47,0,0,0,5,8,10,36,6,8,12,7,7,2,18,11,55,6,18,7,5,105,93,2,11,0,10,100,121,30,42,43,35,88,133
"234","360050044004000",244,80,133,31,95,115,34,0,0,0,7,9,5,27,14,3,8,7,8,9,23,9,69,14,25,5,2,117,113,3,4,1,6,117,127,41,40,51,32,105,139
"235","360050044004001",8,1,5,2,4,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,4,2,0,1,1,0,4,4,2,2,2,1,4,4
"236","360050046001001",3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,3,0,1,0,1,1,0,3
"237","360050046001002",6,1,3,2,2,1,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,3,3,0,0,0,0,2,4,0,0,3,2,3,3
"238","360050046001003",2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,1,1,0,0,1,1
"239","360050046001005",106,34,51,21,34,33,39,0,0,2,2,1,2,12,5,3,1,5,7,3,6,9,23,0,12,6,7,55,35,0,12,0,4,76,30,13,18,19,22,56,50
"240","360050046001006",309,69,174,66,73,109,127,0,0,1,12,9,7,29,29,6,13,12,12,5,21,38,67,6,17,8,17,89,204,4,7,0,5,200,109,54,55,73,58,137,172
"241","360050046001007",81,21,50,10,30,24,27,0,0,1,1,2,6,12,7,2,4,2,3,1,5,0,18,2,5,7,3,40,35,1,3,0,2,46,35,14,15,17,14,43,38
"242","360050046001008",46,11,19,16,7,18,21,0,0,0,1,1,4,5,3,3,0,3,1,0,3,3,11,1,6,0,1,17,24,3,2,0,0,31,15,3,10,14,8,23,23
"243","360050046001009",47,11,20,16,16,20,11,0,0,0,2,2,7,9,2,2,0,2,2,2,7,2,7,0,1,0,0,43,4,0,0,0,0,30,17,7,10,12,7,24,23
"244","360050046001012",70,13,43,14,18,31,21,0,0,0,0,4,2,6,3,3,0,5,3,3,4,0,19,2,10,3,3,28,41,0,1,0,0,44,26,13,12,15,17,38,32
"245","360050048001002",822,212,469,141,225,330,267,0,1,1,23,25,32,104,50,18,24,37,23,5,62,92,157,18,78,29,43,480,277,12,28,0,25,371,451,126,171,164,149,397,425
"246","360050048001003",6,2,3,1,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,1,0,3,3,0,0,0,0,4,2,2,1,0,1,1,5
"247","360050048002000",214,54,125,35,68,100,46,0,0,0,10,14,5,26,9,4,5,11,8,4,18,4,53,3,28,11,1,127,47,1,32,3,4,90,124,51,35,40,34,115,99
"248","360050048002001",68,24,27,17,23,37,8,0,0,0,1,6,2,6,1,1,0,4,4,0,3,3,20,2,11,4,0,43,22,2,1,0,0,35,33,9,16,10,9,38,30
"249","360050048002002",164,59,78,27,58,64,42,0,0,0,1,5,9,24,2,2,4,7,8,4,12,4,46,4,23,8,1,82,68,1,5,3,5,95,69,26,28,36,15,82,82
"250","360050048002003",20,4,8,8,8,6,6,0,0,0,0,2,1,3,1,1,0,1,1,0,2,1,3,1,3,0,0,14,2,1,2,0,1,13,7,5,5,3,3,10,10
"251","360050050011000",170,49,94,27,53,82,35,0,0,0,4,4,9,21,8,8,4,8,10,2,12,2,45,4,23,4,2,107,53,4,1,0,5,79,91,31,25,40,25,86,84
"252","360050050011001",399,115,212,72,104,174,121,0,0,1,11,12,21,48,36,7,14,22,24,5,21,38,56,7,33,12,31,333,20,3,38,0,5,125,274,71,83,75,55,192,207
"253","360050050012000",514,122,295,97,133,205,176,1,0,2,15,9,21,74,36,7,24,15,20,5,36,53,105,10,34,19,28,165,330,3,0,0,16,334,180,78,97,132,85,232,282
"254","360050050013000",222,81,98,43,71,101,50,0,0,0,5,3,11,47,7,9,4,9,9,2,16,3,60,2,24,7,4,130,62,3,16,5,6,112,110,43,31,36,31,94,128
"255","360050050014000",172,45,98,29,53,72,47,0,0,1,4,3,4,26,3,3,5,5,5,2,12,8,59,5,17,8,2,65,91,2,8,1,5,102,70,27,35,34,31,77,95
"256","360050050021000",162,55,84,23,49,82,31,0,0,0,3,3,8,26,5,8,4,7,11,2,13,4,32,1,25,7,3,110,43,0,7,1,1,71,91,28,26,27,26,85,77
"257","360050050021001",845,206,469,170,214,329,302,0,0,5,35,21,33,100,46,17,18,29,35,9,57,93,151,15,74,31,76,616,167,8,25,9,20,283,562,151,146,210,132,448,397
"258","360050050022000",298,68,175,55,74,122,102,0,0,1,13,12,5,35,15,7,3,14,12,4,21,19,71,8,36,7,15,124,163,1,7,0,3,173,125,50,54,79,47,144,154
"259","360050050023000",287,72,173,42,78,125,84,0,0,0,12,8,16,32,11,8,12,14,21,6,28,7,52,8,34,17,1,184,75,4,19,1,4,168,119,41,58,65,51,154,133
"260","360050050024000",157,50,77,30,49,61,47,0,0,0,6,3,6,25,1,3,9,4,15,4,13,2,33,6,20,6,1,91,44,1,15,1,5,94,63,24,24,26,33,86,71
"261","360050050024001",115,31,60,24,45,41,29,0,0,0,4,8,1,14,2,7,4,6,3,3,10,9,20,4,15,5,0,63,39,3,9,0,1,70,45,13,19,30,22,67,48
"262","360050051001002",45,20,22,3,18,19,8,0,0,0,0,2,1,7,2,4,2,1,4,0,7,1,8,0,4,1,1,37,8,0,0,0,0,26,19,2,5,9,9,25,20
"263","360050051001003",20,6,12,2,11,6,3,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,4,1,4,0,1,11,7,1,0,1,0,12,8,2,3,4,5,7,13
"264","360050051001026",92,41,35,16,31,44,17,0,0,0,2,5,3,18,0,6,3,1,4,1,4,3,21,3,13,3,2,86,6,0,0,0,0,90,2,4,13,15,19,48,44
"265","360050051002000",3,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,3,0,0,2,0,1,2
"266","360050051002001",2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2,0
"267","360050051002002",3,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,2,1
"268","360050051002007",1127,337,622,168,372,520,235,2,0,3,37,27,38,143,69,17,24,48,44,10,80,89,289,15,117,34,41,541,532,13,15,0,26,521,606,202,207,222,159,530,597
"269","360050051003000",624,204,347,73,221,286,117,0,0,0,7,16,16,76,20,12,25,33,24,6,60,17,156,27,79,20,30,316,272,5,17,3,11,275,349,117,101,129,73,281,343
"270","360050051003001",59,21,28,10,22,27,10,0,0,0,2,1,0,9,4,1,3,1,3,2,5,3,10,1,10,2,2,20,19,0,19,0,1,43,16,6,10,10,12,30,29
"271","360050052001000",94,29,42,23,24,37,33,0,0,0,8,2,6,8,7,4,5,2,5,2,4,5,18,3,9,4,2,58,29,0,2,0,5,51,43,16,12,24,13,44,50
"272","360050052001005",163,33,99,31,43,77,43,1,0,0,6,5,6,15,9,4,2,8,5,2,15,9,38,5,18,10,5,99,37,2,21,1,3,122,41,26,28,38,38,85,78
"273","360050052002000",606,157,339,110,146,246,214,0,0,1,20,22,23,66,32,10,20,26,18,10,41,64,134,8,51,25,35,304,275,9,9,1,8,305,301,100,100,164,85,296,310
"274","360050053001000",862,239,458,165,290,390,182,0,0,3,30,27,20,116,43,13,20,28,27,7,60,75,225,24,77,34,33,337,480,10,20,0,15,568,294,151,152,204,116,399,463
"275","360050053001002",83,26,37,20,38,26,19,0,0,0,2,3,6,12,1,1,2,1,4,2,4,6,20,3,7,7,2,37,40,0,2,0,4,59,24,8,14,22,13,43,40
"276","360050053002001",382,135,189,58,139,177,66,0,0,2,8,15,12,44,4,11,14,10,26,7,37,15,104,9,42,12,10,163,190,4,18,0,7,265,117,51,68,75,53,166,216
"277","360050053002004",6,2,2,2,2,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,2,3,0,0,0,1,5,1,1,2,0,1,3,3
"278","360050054001000",51,11,26,14,17,24,10,0,0,0,2,4,1,11,0,0,0,3,3,1,5,1,8,2,8,2,0,36,6,1,6,0,2,25,26,12,9,14,5,35,16
"279","360050054001001",240,62,130,48,78,97,65,0,0,1,5,4,9,36,6,11,14,11,18,7,17,11,47,4,30,5,4,125,55,2,55,0,3,151,89,37,33,57,51,143,97
"280","360050054002000",294,94,134,66,91,120,83,0,0,0,11,12,13,39,9,7,7,12,14,3,18,27,53,5,37,16,11,220,40,5,22,0,7,219,75,24,58,62,56,163,131
"281","360050054002001",805,188,455,162,169,331,305,0,0,4,20,24,24,101,53,14,24,28,24,5,59,106,154,13,55,27,70,369,389,13,11,6,17,382,423,141,145,178,153,380,425
"282","360050054002002",200,42,121,37,54,87,59,0,0,1,9,9,10,23,12,9,7,8,12,2,14,10,43,4,18,8,1,105,80,1,7,0,7,115,85,30,37,44,47,100,100
"283","360050054003000",62,24,30,8,23,20,19,0,0,0,5,0,3,4,6,3,6,5,1,0,2,2,14,1,10,0,0,39,20,1,0,0,2,34,28,7,8,15,8,35,27
"284","360050054003001",116,32,67,17,38,38,40,0,0,1,5,5,2,13,3,2,8,4,9,1,6,6,37,0,13,0,1,63,38,2,8,1,4,75,41,18,22,21,23,55,61
